"","subject","activity_label","variable","value"
"8006",15,"SITTING","fBodyBodyGyroJerkMag.mean..",-0.990180959322034
"8007",15,"STANDING","fBodyBodyGyroJerkMag.mean..",-0.983188091886792
"8008",15,"WALKING","fBodyBodyGyroJerkMag.mean..",-0.645075178148148
"8009",15,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.565396130714286
"8010",15,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.731422357916667
"8011",16,"LAYING","fBodyBodyGyroJerkMag.mean..",-0.988695277714286
"8012",16,"SITTING","fBodyBodyGyroJerkMag.mean..",-0.989363136376812
"8013",16,"STANDING","fBodyBodyGyroJerkMag.mean..",-0.99117243
"8014",16,"WALKING","fBodyBodyGyroJerkMag.mean..",-0.72068229
"8015",16,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.58966315
"8016",16,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.787833632352941
"8017",17,"LAYING","fBodyBodyGyroJerkMag.mean..",-0.982765526478873
"8018",17,"SITTING","fBodyBodyGyroJerkMag.mean..",-0.995204564375
"8019",17,"STANDING","fBodyBodyGyroJerkMag.mean..",-0.992723939358974
"8020",17,"WALKING","fBodyBodyGyroJerkMag.mean..",-0.582711859672131
"8021",17,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.57734888
"8022",17,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.669008763541667
"8023",18,"LAYING","fBodyBodyGyroJerkMag.mean..",-0.991901007538462
"8024",18,"SITTING","fBodyBodyGyroJerkMag.mean..",-0.99480818754386
"8025",18,"STANDING","fBodyBodyGyroJerkMag.mean..",-0.988960668767123
"8026",18,"WALKING","fBodyBodyGyroJerkMag.mean..",-0.710596311071429
"8027",18,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.744236045090909
"8028",18,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.826193160862069
"8029",19,"LAYING","fBodyBodyGyroJerkMag.mean..",-0.981890470361446
"8030",19,"SITTING","fBodyBodyGyroJerkMag.mean..",-0.986727418493151
"8031",19,"STANDING","fBodyBodyGyroJerkMag.mean..",-0.984536610136986
"8032",19,"WALKING","fBodyBodyGyroJerkMag.mean..",-0.262442822846154
"8033",19,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.0229045295641026
"8034",19,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.4771839145
"8035",20,"LAYING","fBodyBodyGyroJerkMag.mean..",-0.981119820588235
"8036",20,"SITTING","fBodyBodyGyroJerkMag.mean..",-0.976108353787879
"8037",20,"STANDING","fBodyBodyGyroJerkMag.mean..",-0.929600007123288
"8038",20,"WALKING","fBodyBodyGyroJerkMag.mean..",-0.180365335498431
"8039",20,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.311668472555556
"8040",20,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.450393446470588
"8041",21,"LAYING","fBodyBodyGyroJerkMag.mean..",-0.982993315111111
"8042",21,"SITTING","fBodyBodyGyroJerkMag.mean..",-0.990014272588235
"8043",21,"STANDING","fBodyBodyGyroJerkMag.mean..",-0.976126760674157
"8044",21,"WALKING","fBodyBodyGyroJerkMag.mean..",-0.4995972025
"8045",21,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.490804948444444
"8046",21,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.628915748723404
"8047",22,"LAYING","fBodyBodyGyroJerkMag.mean..",-0.976638980972222
"8048",22,"SITTING","fBodyBodyGyroJerkMag.mean..",-0.977775448387097
"8049",22,"STANDING","fBodyBodyGyroJerkMag.mean..",-0.968377798253968
"8050",22,"WALKING","fBodyBodyGyroJerkMag.mean..",-0.553946121521739
"8051",22,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.583510518055556
"8052",22,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.667996003333333
"8053",23,"LAYING","fBodyBodyGyroJerkMag.mean..",-0.981846854305556
"8054",23,"SITTING","fBodyBodyGyroJerkMag.mean..",-0.980707211470588
"8055",23,"STANDING","fBodyBodyGyroJerkMag.mean..",-0.972598810882353
"8056",23,"WALKING","fBodyBodyGyroJerkMag.mean..",0.146618569064407
"8057",23,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean..",0.0746754643666667
"8058",23,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.51871565
"8059",24,"LAYING","fBodyBodyGyroJerkMag.mean..",-0.978596740694444
"8060",24,"SITTING","fBodyBodyGyroJerkMag.mean..",-0.990854751176471
"8061",24,"STANDING","fBodyBodyGyroJerkMag.mean..",-0.981119237826087
"8062",24,"WALKING","fBodyBodyGyroJerkMag.mean..",-0.571594392068966
"8063",24,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.474449925818182
"8064",24,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.64611467
"8065",25,"LAYING","fBodyBodyGyroJerkMag.mean..",-0.96825160890411
"8066",25,"SITTING","fBodyBodyGyroJerkMag.mean..",-0.991781701692308
"8067",25,"STANDING","fBodyBodyGyroJerkMag.mean..",-0.98401783027027
"8068",25,"WALKING","fBodyBodyGyroJerkMag.mean..",-0.770300895540541
"8069",25,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.687034281206897
"8070",25,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.822403906
"8071",26,"LAYING","fBodyBodyGyroJerkMag.mean..",-0.990430914078947
"8072",26,"SITTING","fBodyBodyGyroJerkMag.mean..",-0.993985447564103
"8073",26,"STANDING","fBodyBodyGyroJerkMag.mean..",-0.985762255540541
"8074",26,"WALKING","fBodyBodyGyroJerkMag.mean..",-0.619461036101695
"8075",26,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.4722007526
"8076",26,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.673580662727273
"8077",27,"LAYING","fBodyBodyGyroJerkMag.mean..",-0.993563778648649
"8078",27,"SITTING","fBodyBodyGyroJerkMag.mean..",-0.992390264285714
"8079",27,"STANDING","fBodyBodyGyroJerkMag.mean..",-0.98941848275
"8080",27,"WALKING","fBodyBodyGyroJerkMag.mean..",-0.623288199649123
"8081",27,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.46777776875
"8082",27,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.71917980372549
"8083",28,"LAYING","fBodyBodyGyroJerkMag.mean..",-0.971830582375
"8084",28,"SITTING","fBodyBodyGyroJerkMag.mean..",-0.979465868888889
"8085",28,"STANDING","fBodyBodyGyroJerkMag.mean..",-0.958758576835443
"8086",28,"WALKING","fBodyBodyGyroJerkMag.mean..",-0.595965103703704
"8087",28,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.396720714347826
"8088",28,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.662505819411765
"8089",29,"LAYING","fBodyBodyGyroJerkMag.mean..",-0.997617389275362
"8090",29,"SITTING","fBodyBodyGyroJerkMag.mean..",-0.995063049
"8091",29,"STANDING","fBodyBodyGyroJerkMag.mean..",-0.991672052
"8092",29,"WALKING","fBodyBodyGyroJerkMag.mean..",-0.628501115849057
"8093",29,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.596578626041667
"8094",29,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.697454553061225
"8095",30,"LAYING","fBodyBodyGyroJerkMag.mean..",-0.977821335571429
"8096",30,"SITTING","fBodyBodyGyroJerkMag.mean..",-0.991750682096774
"8097",30,"STANDING","fBodyBodyGyroJerkMag.mean..",-0.959242165084746
"8098",30,"WALKING","fBodyBodyGyroJerkMag.mean..",-0.547621753230769
"8099",30,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.617578814032258
"8100",30,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean..",-0.773974451846154
"8101",1,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.17648590708
"8102",1,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.184775928085106
"8103",1,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.334498734301887
"8104",1,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.190663448793684
"8105",1,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.190000706165102
"8106",1,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.114277342454717
"8107",2,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.264801505395833
"8108",2,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.1947221493
"8109",2,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.160662823925926
"8110",2,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.126344614439492
"8111",2,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",-0.0512479640553192
"8112",2,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0467433991041667
"8113",3,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.110697704185484
"8114",3,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.0871902338923077
"8115",3,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",-0.020630781795082
"8116",3,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.0457622957586207
"8117",3,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0654444360816327
"8118",3,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0753843584661017
"8119",4,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.202949381537037
"8120",4,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.08593420296
"8121",4,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.0609850024464286
"8122",4,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.26535537398
"8123",4,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.144436925733333
"8124",4,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.179517012258654
"8125",5,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.0247367106615385
"8126",5,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.08129013264
"8127",5,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",-0.0393135966410714
"8128",5,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.0527330125375
"8129",5,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0723815085255319
"8130",5,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.00578631120914894
"8131",6,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.16376531874386
"8132",6,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.121846501998182
"8133",6,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.0276252654912281
"8134",6,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.10092473178193
"8135",6,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0369462966260417
"8136",6,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0285053836466667
"8137",7,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.104422952923077
"8138",7,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.0553638918958333
"8139",7,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.0954707400377358
"8140",7,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.000880340047368421
"8141",7,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0819463659585106
"8142",7,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.047334927254902
"8143",8,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.219371246142593
"8144",8,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.166638747782609
"8145",8,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.179173689962963
"8146",8,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.294590006666667
"8147",8,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.242843618736842
"8148",8,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.251663318243902
"8149",9,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",-0.016201378678
"8150",9,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.031534866288
"8151",9,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.0243650848444444
"8152",9,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.243222181771154
"8153",9,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.132021014566667
"8154",9,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.136001150144898
"8155",10,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.202624700274138
"8156",10,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.344008502777778
"8157",10,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.0133897488363636
"8158",10,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",-0.000234019224528302
"8159",10,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.178773116957895
"8160",10,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.158591030929787
"8161",11,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.256034976912281
"8162",11,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.159345366839623
"8163",11,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.223297408893617
"8164",11,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.0563648369084746
"8165",11,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",-0.00942507352173913
"8166",11,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0153270269092593
"8167",12,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.022700424095
"8168",12,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.161268230154706
"8169",12,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.0162815453606557
"8170",12,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.0777777588444
"8171",12,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0658769890173913
"8172",12,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0978624347986538
"8173",13,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.0544469963870968
"8174",13,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.191102234
"8175",13,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.175957474047544
"8176",13,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.229037956496491
"8177",13,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.207435719
"8178",13,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.107301253870909
"8179",14,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.121643800647059
"8180",14,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.0740675933385185
"8181",14,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.0125408702516667
"8182",14,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.200917234084746
"8183",14,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.05293374262
"8184",14,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.076347168
"8185",15,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.0886671328836111
"8186",15,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.208016817940678
"8187",15,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.0570238664471698
"8188",15,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.00706010794259259
"8189",15,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0564155791166667
"8190",15,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.144010749210625
"8191",16,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.090987582813
"8192",16,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.232631765847826
"8193",16,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.211078134223077
"8194",16,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.1076755658
"8195",16,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.102927876712766
"8196",16,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.13453789232549
"8197",17,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.242850862323944
"8198",17,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.3586823609625
"8199",17,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.314617814282051
"8200",17,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.152044228696721
"8201",17,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.163045288093478
"8202",17,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0865541719604167
"8203",18,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.320132235323077
"8204",18,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.329617466666667
"8205",18,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.098540152739726
"8206",18,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.269967615048214
"8207",18,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0717609181272727
"8208",18,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0772586583160345
"8209",19,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.0457006718048193
"8210",19,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.0978646251164384
"8211",19,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.0645676883
"8212",19,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.250382686807692
"8213",19,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.185185491589744
"8214",19,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.260346441375
"8215",20,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.199653647476471
"8216",20,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.13363534380303
"8217",20,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",-0.133751440545753
"8218",20,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.0212252251039216
"8219",20,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",-0.0429685325555556
"8220",20,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.119029196719608
"8221",21,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.209995237416667
"8222",21,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.248299546952471
"8223",21,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.149979231510112
"8224",21,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.207788240815385
"8225",21,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.221357994106667
"8226",21,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.20815593406383
"8227",22,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.112423708402778
"8228",22,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.0911684162903226
"8229",22,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",-0.182923596577778
"8230",22,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.279574103891304
"8231",22,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.339656340833333
"8232",22,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.263527183357143
"8233",23,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.225885068995833
"8234",23,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.0531832551514706
"8235",23,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.128376237985294
"8236",23,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.176693448469492
"8237",23,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.221849483707407
"8238",23,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.233770059509804
"8239",24,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.261813945015278
"8240",24,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.212296511463971
"8241",24,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.144869050927536
"8242",24,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.209200417647241
"8243",24,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0997292208543636
"8244",24,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0122259033220339
"8245",25,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.0859903395931507
"8246",25,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.253370240815385
"8247",25,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.0811606181486487
"8248",25,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",-0.00363397452945946
"8249",25,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",-0.101278802667241
"8250",25,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",-0.0511617273270769
"8251",26,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.239935477563158
"8252",26,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.300529363615385
"8253",26,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.104516777617568
"8254",26,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.194215469318644
"8255",26,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",-0.00434100877638
"8256",26,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",-0.0512559511836364
"8257",27,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.348321453205405
"8258",27,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.224975047905714
"8259",27,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.21289531030875
"8260",27,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.085975680254386
"8261",27,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.084123192215
"8262",27,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.184859987184314
"8263",28,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.01188286097125
"8264",28,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.00249592740972222
"8265",28,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",-0.112442882634177
"8266",28,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",-0.07608392765
"8267",28,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.131260126216957
"8268",28,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0991311624941176
"8269",29,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.426301679855072
"8270",29,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.3077908781325
"8271",29,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",0.219867066
"8272",29,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.0796848521886792
"8273",29,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0844737247270833
"8274",29,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0535852933469388
"8275",30,"LAYING","fBodyBodyGyroJerkMag.meanFreq..",0.107252553754286
"8276",30,"SITTING","fBodyBodyGyroJerkMag.meanFreq..",0.216651118587097
"8277",30,"STANDING","fBodyBodyGyroJerkMag.meanFreq..",-0.131720538194746
"8278",30,"WALKING","fBodyBodyGyroJerkMag.meanFreq..",0.102346297253846
"8279",30,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",0.0227158393209677
"8280",30,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.meanFreq..",-0.0714398678692308
"8281",1,"LAYING","angle.tBodyAccMean.gravity.",0.0213659655642
"8282",1,"SITTING","angle.tBodyAccMean.gravity.",0.0274415479191489
"8283",1,"STANDING","angle.tBodyAccMean.gravity.",-0.000222340747169812
"8284",1,"WALKING","angle.tBodyAccMean.gravity.",0.0604537474147368
"8285",1,"WALKING_DOWNSTAIRS","angle.tBodyAccMean.gravity.",-0.00269512515918367
"8286",1,"WALKING_UPSTAIRS","angle.tBodyAccMean.gravity.",0.0960860761792453
"8287",2,"LAYING","angle.tBodyAccMean.gravity.",0.005791809625
"8288",2,"SITTING","angle.tBodyAccMean.gravity.",0.0395284311165435
"8289",2,"STANDING","angle.tBodyAccMean.gravity.",-0.013681915312963
"8290",2,"WALKING","angle.tBodyAccMean.gravity.",-0.0301017378813559
"8291",2,"WALKING_DOWNSTAIRS","angle.tBodyAccMean.gravity.",-0.0243291092914894
"8292",2,"WALKING_UPSTAIRS","angle.tBodyAccMean.gravity.",0.0946511080666667
"8293",3,"LAYING","angle.tBodyAccMean.gravity.",0.0178959376270161
"8294",3,"SITTING","angle.tBodyAccMean.gravity.",0.0327172863134615
"8295",3,"STANDING","angle.tBodyAccMean.gravity.",0.00772770563770492
"8296",3,"WALKING","angle.tBodyAccMean.gravity.",0.0527502832051724
"8297",3,"WALKING_DOWNSTAIRS","angle.tBodyAccMean.gravity.",-0.0475794238163265
"8298",3,"WALKING_UPSTAIRS","angle.tBodyAccMean.gravity.",0.0134885571016949
"8299",4,"LAYING","angle.tBodyAccMean.gravity.",-0.00235775253703703
"8300",4,"SITTING","angle.tBodyAccMean.gravity.",-0.010753474716
"8301",4,"STANDING","angle.tBodyAccMean.gravity.",0.0147312363133929
"8302",4,"WALKING","angle.tBodyAccMean.gravity.",-0.0120097781333333
"8303",4,"WALKING_DOWNSTAIRS","angle.tBodyAccMean.gravity.",0.000633759377777773
"8304",4,"WALKING_UPSTAIRS","angle.tBodyAccMean.gravity.",0.0592051541692308
"8305",5,"LAYING","angle.tBodyAccMean.gravity.",0.0212091926730769
"8306",5,"SITTING","angle.tBodyAccMean.gravity.",0.0287036466522727
"8307",5,"STANDING","angle.tBodyAccMean.gravity.",-0.00860856932142857
"8308",5,"WALKING","angle.tBodyAccMean.gravity.",-0.0322868203928571
"8309",5,"WALKING_DOWNSTAIRS","angle.tBodyAccMean.gravity.",-0.0397384617021277
